id,cur_depth_id,cur_hand_id,cur_hand_weight,data_dir,label,mfcc00,mfcc01,mfcc02,mfcc03,mfcc04,mfcc05,mfcc06,mfcc07,mfcc08,mfcc09,mfcc10,mfcc11,mfcc12,now_timegap
127,24,21,19.9,05_23_03:01:09,0,-324.04126,72.60638,3.5398083,32.890755,2.0288029,-1.2386366,-4.500653,-6.071359,-1.6804602,7.475073,3.3964033,-1.6663601,-10.833664,0.8
128,28,23,64.1,05_23_03:01:09,0,-388.5228,92.1224,9.2304945,28.873919,1.7671936,6.569418,4.0952473,5.0538225,-6.9934635,-0.8092127,0.45129085,5.742656,-0.7475333,0.9
129,31,26,45.9,05_23_03:01:09,0,-320.54272,96.21109,1.7237518,17.153868,3.3507674,14.912268,4.2185373,-6.3861685,-14.703281,5.735479,-0.06295478,-2.9602208,-14.680281,1
130,34,28,13.4,05_23_03:01:09,0,-325.5475,77.96175,-5.214178,27.443552,-8.65933,8.439239,-5.846331,-4.719612,0.6891491,21.96125,5.6751757,-1.068935,-12.735764,1.1
131,36,31,25.5,05_23_03:01:09,0,-336.85104,73.59886,3.1720395,29.010185,0.06952137,4.9768476,8.7239,-7.9538326,3.4293616,16.675547,9.398879,-0.6720277,0.39961636,1.2
132,39,33,18,05_23_03:01:09,0,-352.4823,89.66777,9.683286,19.295998,6.3062325,11.1600895,-2.4426734,-4.5153713,-6.0253377,12.638521,6.4609823,2.134119,-8.096519,1.3
133,42,36,45.2,05_23_03:01:09,0,-372.67722,107.36272,8.867092,25.595158,0.21320552,4.1662517,3.6273463,-2.9285717,-6.1915445,11.128492,3.9156528,3.7992663,-2.325058,1.4
134,45,38,19.5,05_23_03:01:09,0,-330.83655,82.73591,22.584911,20.121346,-2.2612123,24.764753,10.454929,-7.4177313,-15.23773,9.7662735,1.2338407,-7.1597214,-6.7905326,1.5
135,48,41,48.6,05_23_03:01:09,0,-358.99396,99.31796,0.57025355,9.689688,1.4104296,12.151429,4.941938,4.852272,-4.5631433,11.234213,3.3304114,4.00079,-2.0815485,1.6
136,52,43,52.7,05_23_03:01:09,0,-351.5444,106.57501,12.257256,20.802563,8.51647,10.25252,3.6114411,-2.2742372,-5.6267447,11.1347885,0.8128383,3.740857,-3.1673212,1.7
137,54,46,54.2,05_23_03:01:09,0,-366.05136,85.676865,15.929971,26.01055,4.8855233,7.7600203,-4.498688,1.8408382,-5.2957315,13.837835,2.3071616,2.8021433,0.7710284,1.8
138,58,48,26.9,05_23_03:01:09,0,-250.05658,107.65014,-35.536293,8.006321,17.701586,2.7046542,-10.337292,7.382542,-1.8402079,-4.2181954,-5.5523434,5.163077,-1.6972551,1.9
139,60,51,44.3,05_23_03:01:09,0,-344.0879,82.46986,6.664647,27.403282,2.664638,16.014328,1.0523427,3.6735396,-4.2842255,10.026025,-1.4735608,2.1110973,-7.696481,2
140,63,53,38,05_23_03:01:09,0,-381.9818,97.3714,9.930093,33.612736,6.7932496,14.453769,8.296233,6.2542477,-5.578572,6.177765,0.4662459,-3.2630782,-7.369773,2.1
141,66,56,34.5,05_23_03:01:09,0,-367.98642,91.56763,16.583408,25.582401,-1.7488894,8.359859,0.54588753,4.005231,-2.4939044,6.5910387,-6.4294195,-1.8048337,-9.424825,2.2
142,69,58,55.4,05_23_03:01:09,0,-383.1466,100.872925,7.809954,24.284115,5.2420745,7.126257,1.6964945,4.269845,-6.786831,12.460646,0.02945073,2.9049625,-7.9443884,2.3
143,72,61,49.7,05_23_03:01:09,0,-338.44647,83.3737,14.389807,28.407784,-2.817883,17.555222,0.51647574,-7.3560696,-14.363924,7.1117373,-4.006765,-4.4050937,-14.225076,2.4
144,76,63,73.6,05_23_03:01:09,0,-375.18988,83.7406,12.92157,22.476097,5.200363,10.819435,2.110101,0.50867504,-8.092635,8.496111,-3.6682143,1.3820804,-10.113394,2.5
145,78,66,34.8,05_23_03:01:09,0,-363.0805,95.50365,11.940371,23.178253,6.73149,18.640697,10.574799,5.270673,-1.6079134,4.998599,-6.5737886,-0.09957534,-8.578037,2.6
146,81,68,71.3,05_23_03:01:09,0,-376.27902,90.63762,8.423362,22.501633,8.4867325,9.6157875,8.652416,4.7258296,-4.4929786,3.400515,-3.7064812,-4.9052396,-9.730867,2.7
147,84,71,78.4,05_23_03:01:09,0,-353.58835,95.72156,6.978834,23.821981,8.543414,16.497105,-1.1723907,-7.6493373,-13.053644,2.109493,-10.509551,-3.1115575,-8.466825,2.8
148,87,73,78.5,05_23_03:01:09,0,-370.38843,87.90602,19.661146,21.134724,6.036877,7.9119415,-3.1309087,-1.329292,-7.956761,4.137891,0.6255401,2.8384068,-3.6523528,2.9
149,90,76,61.4,05_23_03:01:09,0,-381.54175,106.89872,15.215197,23.338675,14.038494,12.036024,0.6255462,1.7657155,-3.0518165,1.5338765,-5.6366167,-2.8168697,-3.214878,3
150,94,78,61.4,05_23_03:01:09,0,-378.1209,90.85118,11.396212,22.491726,17.449509,11.68203,2.6148489,0.7689731,-2.8892791,8.879383,-6.507872,-7.6964874,-4.8485584,3.1
151,96,80,44.3,05_23_03:01:09,0,-332.60876,100.673416,-16.622831,8.875866,17.287397,13.025463,1.0456828,3.4109783,-1.6788996,6.7378426,-3.8079922,-7.0408216,4.002559,3.2
152,100,83,54.6,05_23_03:01:09,0,-330.95984,77.65857,8.264129,7.0182095,13.372341,17.855446,-2.698877,11.311907,-9.810875,6.034396,-0.89029336,4.0983706,-3.2747035,3.3
153,102,86,63.1,05_23_03:01:09,0,-364.63446,59.52363,29.331308,13.298075,10.312912,9.045395,-12.441622,11.37109,-10.640608,15.675913,-2.3923743,4.009422,-5.666154,3.4
154,105,88,56,05_23_03:01:09,0,-321.2847,73.8649,12.672628,22.011467,7.4530206,-3.455318,-4.2144313,0.27529848,-2.5769632,9.289377,-6.1522408,-15.735481,-4.5148463,3.5
155,108,91,36.5,05_23_03:01:09,0,-353.7528,90.490974,14.57691,16.889074,3.5413773,1.4029845,2.2796364,10.282799,-8.266459,-1.6178545,-2.8707454,-5.559966,-3.657048,3.6
156,111,93,67.3,05_23_03:01:09,0,-368.7298,77.87719,25.622017,26.31975,6.84904,6.778742,1.5614356,1.7125671,-10.697184,-1.6381185,-6.4433813,-6.9169865,-8.63357,3.7
157,115,96,80.1,05_23_03:01:09,0,-366.46072,83.189575,1.5965909,24.513014,13.03131,11.982073,4.5896845,2.177221,-10.931459,-1.0669326,0.12949312,-6.9718695,-2.4320235,3.8
158,117,98,55.9,05_23_03:01:09,0,-365.764,71.24208,16.960323,28.505182,5.1634583,-1.9423336,1.7460666,9.9978485,-2.6157842,3.4267828,0.21871555,-4.847671,-7.042297,3.9
159,120,101,76.6,05_23_03:01:09,0,-404.63358,89.50325,15.368082,17.820908,12.482395,1.7028438,0.7193235,11.491899,3.6669333,5.3955793,-3.9269185,-8.942829,-9.34474,4
160,123,103,48.4,05_23_03:01:09,0,-362.35043,94.30567,19.73815,24.6833,8.838865,-0.5601604,-2.8301988,2.6569214,-7.4636908,2.8914616,-10.472888,-11.120895,-1.2543987,4.1
161,126,106,34.2,05_23_03:01:09,0,-375.68948,92.34343,17.78307,28.842867,4.2281904,2.3575222,1.8721446,16.327621,1.7166893,2.378932,-7.0491896,5.1960735,0.62490916,4.2
162,129,108,31.8,05_23_03:01:09,0,-365.37262,97.063644,17.223026,30.471996,14.025839,1.5851172,-6.79601,6.733386,2.8153596,3.8001063,-2.0545688,0.8493537,-2.8773685,4.3
163,132,111,38.2,05_23_03:01:09,0,-350.36682,68.59639,4.943533,19.69247,0.41056842,3.878863,1.606154,6.0178156,1.2050878,9.062885,3.1850605,6.2361155,-0.2032659,4.4
164,135,113,34.5,05_23_03:01:09,0,-391.4332,90.94473,17.523855,23.004631,4.9962063,0.32216036,-6.652107,0.016378522,-3.9713001,4.1783304,-4.106775,0.74751526,-1.7308722,4.5
165,138,116,32.1,05_23_03:01:09,0,-373.59418,90.66194,9.27817,21.055079,4.201317,1.8402197,-7.865244,-0.09329632,-5.5783997,12.229686,1.6266122,6.1053147,-6.816389,4.6
166,141,118,52.4,05_23_03:01:09,0,-340.06473,81.48029,3.9280868,22.482082,0.19332838,-1.1313119,-11.139879,5.5540047,5.9303455,9.905373,-3.391287,2.2599056,-2.3398361,4.7
167,144,121,74.8,05_23_03:01:09,0,-373.3201,97.67522,9.822317,22.676582,1.0300722,-4.220156,-7.4298005,15.457354,6.3760023,6.9523005,-6.3725543,6.717467,-2.3842318,4.8
168,147,123,26.9,05_23_03:01:09,0,-381.27814,107.06503,2.1181974,27.627106,-0.19021797,0.28913546,0.34969974,6.7154217,-7.1581354,-0.08485362,-4.203283,6.6196203,0.7690503,4.9
169,150,126,19.5,05_23_03:01:09,0,-366.66132,91.390335,18.969585,21.016304,0.20964545,6.26331,0.4035642,9.171105,-4.077971,1.5095463,3.1649215,9.723522,-8.053221,5
170,153,128,42,05_23_03:01:09,0,-398.79437,99.24986,5.721667,24.833408,5.808959,6.2114334,2.935639,8.475444,-0.21446288,3.4784923,-0.008543491,2.3104029,-6.787871,5.1
171,156,131,49.7,05_23_03:01:09,0,-350.39606,71.53003,10.776331,30.087074,2.2251391,3.4080458,7.631267,4.4655166,5.1121564,18.511202,1.4899361,3.0817366,-9.072158,5.2
172,159,133,67.7,05_23_03:01:09,0,-366.04315,77.3729,5.9892526,26.459679,-2.9035277,0.99080473,-3.045168,1.3106649,5.284856,17.439816,4.710273,-5.3855577,-15.462757,5.3
173,162,136,56.7,05_23_03:01:09,0,-354.89185,84.572296,18.629238,31.618618,2.6423228,1.276618,-4.2887645,-1.0603528,-6.453787,7.034048,6.348175,2.2460806,-14.433544,5.4
174,165,138,50.4,05_23_03:01:09,1,-337.02032,87.75728,-7.9738293,26.039894,-4.3581896,6.0358434,-1.2398181,8.651456,3.3677073,6.8196435,10.31438,2.8871331,-13.991896,5.5
175,168,141,164.6,05_23_03:01:09,1,-329.57037,53.940094,6.062688,43.504833,6.8403645,10.547224,7.3222218,6.7797413,-1.7254207,8.188552,5.5778503,-2.6076322,-17.784481,5.6
176,171,143,169.4,05_23_03:01:09,1,-379.11932,98.52429,3.3414207,26.042652,7.969513,7.619772,2.6701703,7.1506224,-5.788665,6.441016,3.8208728,0.3476284,-10.205708,5.7
177,174,146,237.3,05_23_03:01:09,1,-344.7864,90.14812,-1.2060778,37.320164,5.0498104,0.21502432,-2.858252,7.479461,-5.3207126,1.2595688,-2.7930589,1.7948155,-9.530855,5.8
178,177,148,123.5,05_23_03:01:09,1,-234.23952,108.44084,-19.826859,-8.616234,6.0691237,9.594297,6.396615,15.656496,-6.2119336,-1.5841405,-12.513161,-0.7931594,-1.1899273,5.9
179,4,3,25.1,05_23_03:01:37,0,-435.96478,58.58635,11.966692,7.1334386,3.8581576,3.8490326,-0.8513995,-3.2188122,-3.5418792,1.410228,2.876341,5.293582,0.8988827,0.1
180,7,5,44.5,05_23_03:01:37,0,-409.6598,57.362946,14.239631,5.3238664,6.443353,4.9537277,-6.292544,-1.780094,-8.634117,0.7882329,-0.59755874,-0.19698459,-4.6595974,0.2
181,10,8,21.2,05_23_03:01:37,0,-380.35623,48.424824,30.66381,14.055658,16.480974,22.401844,5.7775726,5.69003,-8.374857,4.66599,-3.16259,-6.9679527,-9.067104,0.3
182,13,10,50.3,05_23_03:01:37,0,-399.78317,60.49266,32.791428,14.354387,14.511495,10.873435,1.5113362,-1.9039148,-9.775342,1.4437842,-6.5268598,-9.401404,-9.467676,0.4
183,16,13,36,05_23_03:01:37,0,-433.62515,89.62215,23.957811,11.348282,12.869013,4.0735517,2.4342003,-1.1883943,-6.971677,4.5063124,-3.5751674,-4.5319853,-4.2542357,0.5
184,19,15,53.4,05_23_03:01:37,0,-413.68604,85.461914,24.072754,12.038429,22.564152,11.74733,3.285665,0.26511925,-8.553615,8.171492,-3.0888982,-3.5182333,-12.299625,0.6
185,22,18,9.5,05_23_03:01:37,0,-427.75464,80.73505,27.869556,11.32683,6.637167,6.369245,-6.6992283,-1.3530452,-4.5917416,4.3469615,0.6649542,0.99222255,-9.23405,0.7
186,25,20,50.1,05_23_03:01:37,0,-408.93127,84.2148,23.262943,11.068948,13.652769,4.298183,3.4283085,8.635262,-2.5902207,3.1022189,-4.223641,-3.0688014,-6.606841,0.8
187,28,23,22.9,05_23_03:01:37,0,-442.44806,111.97443,10.275799,18.791906,11.395107,-5.95825,6.049488,12.50297,0.8882194,8.00844,-2.252424,-5.026509,-12.33496,0.9
188,31,25,14.7,05_23_03:01:37,0,-360.77658,39.474182,35.99199,11.05786,10.813988,13.073178,2.1784372,8.039188,4.4634185,2.5993137,-3.141951,-13.871435,-11.13884,1
189,34,28,14.1,05_23_03:01:37,0,-387.6651,52.50006,32.808662,16.422247,14.053448,12.516679,0.06532645,1.4333345,-0.52866566,6.1968217,-6.390216,-8.961151,-9.995884,1.1
190,37,30,42.9,05_23_03:01:37,0,-415.83252,79.62029,26.691053,12.99135,10.94231,4.2701187,-3.4841604,2.97695,-6.1696334,-1.0814974,-5.974063,-6.17686,-9.691595,1.2
191,40,33,49.7,05_23_03:01:37,0,-446.8195,108.25679,16.550812,20.71723,15.521619,3.800588,4.312848,2.1830013,-3.1421,1.0970376,-2.2998786,-5.469286,-9.860616,1.3
192,43,35,21.7,05_23_03:01:37,0,-446.57138,104.16028,18.178589,23.362194,10.67655,1.6092346,0.60131127,9.114307,2.8144076,2.0226927,-5.127521,-7.756623,-9.884523,1.4
193,46,38,36.3,05_23_03:01:37,0,-447.84442,98.118805,21.15369,20.798916,17.912613,0.48351657,4.743419,1.575077,-3.977848,-2.5998938,-0.19898117,-0.34878755,-5.958498,1.5
194,49,40,26.2,05_23_03:01:37,0,-457.28928,107.01967,13.074495,17.889738,9.64354,5.4065785,4.670456,6.033152,0.21290275,0.15111548,-0.48321956,2.4160795,-1.8088835,1.6
195,52,43,21.7,05_23_03:01:37,0,-370.19495,60.13788,25.937115,25.647842,12.2592945,15.282591,0.5569396,1.9789169,-5.258029,6.5297937,1.9259481,-7.5032177,-5.890544,1.7
196,55,45,21.7,05_23_03:01:37,0,-387.5386,59.801132,33.595856,29.374365,14.787735,17.460562,3.624605,2.7905428,-9.206428,5.3872867,0.7796805,-3.3631337,-5.9858637,1.8
197,58,48,17.5,05_23_03:01:37,0,-385.77924,85.54622,4.219257,21.081532,14.855837,15.607981,5.6846395,-3.6208503,-7.6801567,6.7642136,1.0832697,1.8906199,0.31085664,1.9
198,61,50,53.9,05_23_03:01:37,0,-444.55756,108.484024,12.962988,27.73666,16.302883,10.522961,5.0645027,7.517474,-4.263566,4.3629856,0.08956385,5.2588058,3.5365562,2
199,64,53,36.8,05_23_03:01:37,0,-410.80362,103.699905,3.307818,3.6790638,21.78001,24.742176,10.966708,-2.4465153,-15.643623,10.073502,14.71723,5.6574516,-7.0125937,2.1
200,67,55,65,05_23_03:01:37,0,-442.5491,123.09218,-2.470799,8.979744,14.938818,16.129265,6.2437143,0.20252544,-11.100793,7.425192,17.019764,9.639662,-7.880273,2.2
201,70,57,22.1,05_23_03:01:37,0,-370.39102,50.97885,28.816551,4.201967,15.976933,14.806505,11.0801735,0.47890145,-3.783474,14.514277,0.40831912,1.1467035,4.3942127,2.3
202,73,59,24.4,05_23_03:01:37,0,-394.60318,66.03891,25.934177,10.828187,13.777014,21.58847,9.782038,0.68629867,-10.54961,7.220091,-2.572116,-8.788367,-2.6108594,2.4
203,76,61,28.5,05_23_03:01:37,0,-353.19482,50.299667,25.829199,23.10588,3.5543509,17.798779,2.74379,8.720756,-6.08433,4.1204715,0.8481758,-0.047355205,-5.8250623,2.5
204,79,62,57.3,05_23_03:01:37,0,-374.634,70.75758,17.214888,26.808704,3.619833,22.703682,8.661695,-1.3876786,-2.3520708,13.156592,-5.461615,-9.314261,-13.933661,2.6
205,82,65,40.3,05_23_03:01:37,0,-404.45645,91.44153,16.540194,27.660412,5.931708,16.047699,2.1361246,-4.7300615,-4.534131,12.953008,5.3887763,-2.2922504,-2.7054079,2.7
206,85,67,44.3,05_23_03:01:37,0,-388.30917,93.24118,11.549086,22.09879,21.36177,20.590994,5.7491064,-9.663254,-13.828808,9.927478,-4.4315424,-2.6346946,-12.016166,2.8
207,88,69,38.7,05_23_03:01:37,0,-395.30246,64.3802,46.40263,14.751345,8.692597,10.012146,-1.5502026,4.6651983,-10.3850975,8.090057,2.817327,1.4510345,-8.231402,2.9
208,91,71,19,05_23_03:01:37,0,-392.03372,62.20012,34.68773,15.478184,13.616706,20.184193,7.5649514,4.281821,-7.2140474,13.362994,3.0331402,-7.565178,-10.487465,3
209,94,73,39.4,05_23_03:01:37,0,-426.05203,73.496796,28.926445,17.33582,6.018954,13.229664,-0.0019861758,0.9509765,5.90691,10.519485,6.1049213,2.098178,-5.696859,3.1
210,97,75,15.9,05_23_03:01:37,0,-353.14264,40.37327,23.55117,25.65282,5.190506,20.7756,2.354986,4.914235,-4.1330776,9.263546,2.615244,0.61694324,-5.6679845,3.2
211,100,77,68.6,05_23_03:01:37,0,-385.84177,51.29323,35.79249,22.493242,2.8103867,12.890577,1.7372202,8.577168,2.2379649,15.381521,-0.013633609,-3.2974508,-2.51833,3.3
212,103,78,22.1,05_23_03:01:37,0,-409.02087,71.93429,30.492054,29.29622,4.260758,3.9716494,4.3016768,1.7384465,-6.9716935,9.875146,1.8787175,-0.2557541,-5.643772,3.4
213,106,81,24,05_23_03:01:37,0,-444.19046,99.569115,18.729778,24.943726,8.069135,4.9913454,6.4299164,8.567322,-5.5248375,0.24415821,-2.0976367,-3.066061,-8.042303,3.5
214,109,83,27.2,05_23_03:01:37,0,-421.16306,86.327126,19.483282,20.606392,16.422594,12.706184,9.315889,13.848162,-1.3653011,3.3014996,-2.4700625,-1.4284866,-6.9972696,3.6
215,112,85,55.5,05_23_03:01:37,0,-445.45526,88.0157,16.84417,22.154152,11.302853,8.633794,7.9317446,10.291014,-2.5923336,3.679157,3.5348325,-2.185291,-8.137471,3.7
216,115,87,54.4,05_23_03:01:37,0,-448.26913,102.48038,24.126314,26.89674,14.035277,5.690225,2.881976,-1.3781142,-0.4655676,2.3279395,-2.3403203,3.1592855,-7.031028,3.8
217,118,89,31.8,05_23_03:01:37,0,-415.51016,84.86165,27.40072,20.202385,16.1545,13.0435705,-2.1909523,-0.97005785,3.1409428,4.641707,-1.4307778,-1.5313874,-4.883433,3.9
218,120,91,32.1,05_23_03:01:37,0,-380.07068,47.1599,39.264576,22.23396,5.836789,11.023734,1.3279512,5.1785545,-0.08498892,10.154066,3.008167,-0.84923923,-8.046258,4
219,124,94,58.4,05_23_03:01:37,0,-384.2699,69.99333,16.499088,9.3009205,12.658186,16.944613,11.731716,0.97778976,-4.1454344,7.102209,-5.71281,-5.4824877,-4.628025,4.1
220,127,96,36.8,05_23_03:01:37,0,-402.19415,70.60489,21.953074,20.403149,5.555108,5.4409056,0.568581,-0.63970727,-8.533645,4.533065,-1.503026,-3.185377,-10.384111,4.2
221,130,99,42,05_23_03:01:37,0,-401.36786,80.694954,24.7233,26.148773,18.586819,9.376808,2.0977778,-3.4846377,-8.83363,6.4219437,-0.49085557,-5.9622397,-5.2012157,4.3
222,132,101,22.9,05_23_03:01:37,0,-419.15695,81.9017,10.494333,22.38607,11.713303,8.493228,-0.051116824,-0.9795568,-8.586534,12.28858,2.642683,-0.13348788,-5.4611983,4.4
223,136,104,39.2,05_23_03:01:37,0,-370.24445,55.483566,34.407127,22.369753,14.442863,6.4186244,5.1437078,-3.3064718,-2.1143036,10.127073,-5.5688944,-6.042208,-12.861622,4.5
224,139,106,18.5,05_23_03:01:37,0,-399.26865,62.95224,31.685886,16.85812,5.0533733,10.289973,3.1556048,4.8382583,0.87451184,6.4316616,-2.8011177,-2.9337761,-5.032028,4.6
225,142,109,52.7,05_23_03:01:37,0,-372.48492,51.01176,32.345146,25.650585,13.347826,7.5082803,7.9491057,3.2632875,-2.737522,12.212822,-1.0252495,-11.755869,-2.473586,4.7
226,145,111,42.3,05_23_03:01:37,0,-398.7869,58.675423,32.471207,22.32329,14.473255,14.269831,-4.622632,5.899516,-1.3132265,5.328044,-6.191903,-10.056656,-7.1545973,4.8
227,148,114,26.2,05_23_03:01:37,0,-417.04764,70.6154,28.685223,21.557697,13.228052,8.051389,-6.4998245,1.3019656,-2.0646212,9.419464,0.07699281,0.5020416,-0.6517023,4.9
228,151,116,17.5,05_23_03:01:37,0,-445.14334,96.87243,9.996319,21.107296,10.812559,6.395129,0.4044168,10.135604,-0.8638235,8.143052,-1.5998564,-3.1225479,-1.7785292,5
229,154,119,19.5,05_23_03:01:37,0,-381.5445,69.22824,34.657505,12.895142,5.1918015,6.0118194,1.70564,8.786053,2.2857857,6.5473685,-7.4634686,-1.4693096,1.3952959,5.1
230,157,121,20.8,05_23_03:01:37,0,-406.05313,78.96628,23.901676,14.392096,3.2053256,10.195604,-8.197415,5.217661,-1.2396623,10.715137,4.189122,3.5874104,3.8270254,5.2
231,160,124,19.9,05_23_03:01:37,0,-428.68344,94.38453,22.245558,20.36583,1.1692579,10.710543,-8.79257,-1.328558,-7.703246,4.5130763,0.55393076,-2.6458886,-7.3928022,5.3
232,163,126,15.9,05_23_03:01:37,0,-402.05624,85.38995,25.776712,20.889278,6.623132,6.6004286,-12.137868,3.9582038,-0.89955586,8.458574,0.7203913,-2.3421028,-7.2614164,5.4
233,166,129,66.9,05_23_03:01:37,1,-353.1179,81.70187,2.6037478,19.169447,-0.074183196,12.599096,-0.97173125,11.934527,-6.037999,-3.0608087,0.2107575,5.983432,-7.236367,5.5
234,169,131,256.4,05_23_03:01:37,1,-359.22418,58.803864,13.742181,48.03002,4.723397,9.190137,5.343113,7.2050743,-9.662138,6.488547,7.2956476,5.707483,-14.815194,5.6
235,172,134,214,05_23_03:01:37,1,-396.91718,70.08781,22.35289,30.166199,1.200067,12.879965,-1.7749754,8.573925,-11.938336,0.9220239,-2.8126495,-2.8684578,-7.989808,5.7
236,175,136,229.7,05_23_03:01:37,1,-368.88345,66.25534,4.212975,31.58464,5.6492014,17.623066,-0.060121864,10.639105,-13.688293,5.414528,-0.399288,5.986969,-3.2965121,5.8
237,178,139,225.2,05_23_03:01:37,1,-225.03609,137.2219,-33.284004,-10.296518,8.910339,6.040187,-8.534567,8.512685,-14.113555,-5.757926,-5.621681,9.5921135,-3.809821,5.9
238,4,3,46.1,05_23_03:02:11,0,-396.4094,98.62157,6.7905397,-0.5333472,-7.0422516,8.453056,4.604872,-13.562748,-11.380355,5.9699917,-12.174619,4.589388,-11.450535,0.1
239,7,6,40.3,05_23_03:02:11,0,-420.60876,110.68587,16.667955,5.945758,1.8547599,2.1201758,1.5827665,-3.542688,-13.256441,-1.7090936,-4.7481203,3.0835,-13.517218,0.2
240,10,8,26.2,05_23_03:02:11,0,-431.61963,106.97201,10.593826,19.633183,11.973012,0.78262657,0.6300426,3.385301,-1.8701656,9.047972,-3.1164753,-6.8830194,-6.0959086,0.3
241,13,11,51.1,05_23_03:02:11,0,-414.9539,90.435074,20.73136,5.3444376,12.319925,-6.6284018,-6.5392637,-0.118391424,-10.651655,-2.4706304,-7.680636,-2.9085507,-9.070677,0.4
242,16,13,32.6,05_23_03:02:11,0,-373.88965,88.037224,13.103787,3.66651,5.5174537,-12.1038475,-6.0807657,-1.7588265,-2.357438,3.799474,-12.324215,-2.9764442,-3.9711292,0.5
243,19,16,62.1,05_23_03:02:11,0,-353.11188,69.33554,12.404499,15.789456,0.058828413,1.4778337,-6.4302273,2.357248,1.0451353,5.0909986,-6.79828,2.6860518,-15.395987,0.6
244,22,18,54.7,05_23_03:02:11,0,-376.0484,73.77938,19.617031,8.567549,1.6047273,4.321973,-2.9508595,15.025991,4.6077056,9.950351,-6.005726,-1.010351,-8.45961,0.7
245,25,21,44.3,05_23_03:02:11,0,-388.57956,94.97481,17.61787,13.5156765,10.285791,3.1800556,2.2862015,9.029684,-6.693986,3.9038584,-5.34622,-6.570327,-13.072696,0.8
246,28,23,52.5,05_23_03:02:11,0,-387.26205,83.540344,22.449928,12.294441,7.6620092,2.4574993,-6.9335513,5.3220167,-5.5985937,1.2043817,-8.898584,2.5708249,-6.5675607,0.9
247,31,26,56.5,05_23_03:02:11,0,-353.42926,59.50322,17.02798,11.402193,2.0706546,16.94534,-0.47734547,8.437613,-12.40486,0.94775575,-5.545162,-0.38929915,-13.726342,1
248,34,28,64.8,05_23_03:02:11,0,-361.552,63.239807,15.608984,7.2897854,-7.7171383,14.488104,-6.3455286,9.540703,-13.309111,6.330264,-0.14533395,9.368207,-8.824068,1.1
249,37,31,61.4,05_23_03:02:11,0,-339.04288,63.847843,26.910353,0.34588075,5.59204,6.389259,-1.6193237,6.820983,-7.3965106,11.16737,-4.334285,-7.7658634,-15.776629,1.2
250,40,33,45.3,05_23_03:02:11,0,-361.31882,84.92958,20.79979,-8.478834,7.7232094,6.940813,-0.95459604,6.0415006,-10.01311,11.351865,0.28138208,-9.737238,-13.497957,1.3
251,43,36,40.1,05_23_03:02:11,0,-341.8034,59.330063,29.338615,14.721839,-4.760149,25.017895,9.53497,14.786457,-3.2139554,3.8318295,-2.678121,-5.185074,-15.084627,1.4
252,46,38,22.9,05_23_03:02:11,0,-338.1718,59.92368,27.417051,16.543148,-9.322128,13.073168,5.9910817,11.613994,1.2767141,6.047571,-7.380783,-2.523072,-9.574678,1.5
253,49,41,49,05_23_03:02:11,0,-351.47263,60.842575,36.14811,25.089935,-5.625368,18.38857,1.21494,9.916609,0.7085366,10.238107,-11.747574,-9.073122,-12.798679,1.6
254,52,43,17.5,05_23_03:02:11,0,-330.19632,59.90059,22.833614,8.747077,4.596788,26.688133,5.317278,5.5702963,-3.061182,11.002064,-11.289592,-11.28846,-10.458044,1.7
255,55,46,36.8,05_23_03:02:11,0,-353.4024,77.28404,27.080338,2.6662226,8.846218,20.050936,4.494982,0.702565,-7.221238,7.1499844,0.8607652,-12.300004,-9.144269,1.8
256,58,48,38.7,05_23_03:02:11,0,-352.8284,80.45369,26.890575,8.848873,5.2481704,1.5885254,2.0879288,-2.3106894,-1.5445188,6.7493877,1.4340639,-7.463607,-11.456668,1.9
257,61,51,51.8,05_23_03:02:11,0,-361.75903,70.81856,45.133266,-3.0980077,21.600708,-6.9044695,2.5987554,-7.691845,-0.3010828,4.8396406,-2.704806,-13.968441,-21.809208,2
258,64,53,25.1,05_23_03:02:11,0,-322.24435,64.244606,31.914501,1.4707781,9.526238,7.4844027,6.553931,1.1814985,-0.8957591,4.972398,-6.784998,-12.631384,-15.111906,2.1
259,67,56,46.9,05_23_03:02:11,0,-359.0639,81.78788,28.490122,9.85494,16.226824,12.241725,5.5324373,-1.9609159,-5.76213,4.7799177,-13.546667,-18.366776,-8.3291645,2.2
260,70,58,57.3,05_23_03:02:11,0,-367.77216,83.92622,18.075468,21.82226,19.988684,2.6992853,5.890807,-8.1104765,-3.8432777,6.3220196,-2.4558454,-17.698662,-11.623312,2.3
261,73,61,35,05_23_03:02:11,0,-400.04462,95.989716,25.483704,16.981026,19.135773,-0.9441525,9.612095,-5.615821,0.78350896,5.1851864,-3.823797,-13.587311,-13.670485,2.4
262,76,63,50.6,05_23_03:02:11,0,-380.61697,75.39363,26.021828,37.090046,17.762558,-0.5585135,2.6975245,1.6467798,-8.822343,9.369276,-5.665716,-1.3386018,-4.8017936,2.5
263,79,66,46.5,05_23_03:02:11,0,-385.42844,85.379364,19.637497,33.48719,11.819479,-0.6366262,11.679014,1.3331312,-17.252096,-1.5997772,0.9130759,-14.141177,-8.579742,2.6
264,82,68,41.2,05_23_03:02:11,0,-354.36212,103.343506,8.138663,7.9354496,3.5466342,4.552643,5.4008102,-0.6786232,-4.975234,6.294537,-12.209718,-13.818221,-2.9315414,2.7
